lat,lon,val,year
36,42,0.04,2000
-22,-68,0.001,2000
50,77,0.0,2000
12,32,0.01,2000
-42,-73,0.006,2000
-12,22,0.001,2000
59,16,0.008,2000
5,125,0.001,2000
36,-7,0.001,2000
29,120,0.103,2000
7,124,0.029,2000
40,-123,0.001,2000
39,94,0.001,2000
36,-120,0.005,2000
54,76,0.002,2000
53,143,0.001,2000
50,47,0.003,2000
30,46,0.004,2000
26,57,0.002,2000
3,18,0.002,2000
2,99,0.035,2000
17,-61,0.002,2000
-21,28,0.005,2000
12,77,0.176,2000
64,-147,0.002,2000
45,17,0.019,2000
6,103,0.025,2000
57,12,0.013,2000
36,102,0.059,2000
-21,165,0.001,2000
-3,37,0.006,2000
30,80,0.019,2000
45,-94,0.009,2000
60,31,0.016,2000
32,45,0.05,2000
31,-106,0.067,2000
28,48,0.007,2000
8,43,0.008,2000
-16,33,0.003,2000
55,61,0.01,2000
51,66,0.001,2000
-3,139,0.001,2000
31,71,0.043,2000
28,-97,0.004,2000
9,107,0.052,2000
27,76,0.122,2000
42,-70,0.03,2000
-1,22,0.005,2000
-5,-37,0.007,2000
66,63,0.001,2000
46,62,0.001,2000
43,96,0.001,2000
45,85,0.004,2000
42,73,0.004,2000
22,72,0.072,2000
18,51,0.001,2000
55,95,0.003,2000
-29,-50,0.006,2000
-15,-65,0.0,2000
57,62,0.011,2000
56,-5,0.001,2000
37,63,0.006,2000
33,68,0.013,2000
28,108,0.067,2000
9,26,0.0,2000
-11,-45,0.001,2000
-15,16,0.006,2000
56,42,0.016,2000
37,-80,0.011,2000
33,-79,0.008,2000
44,64,0.0,2000
43,-85,0.012,2000
20,54,0.002,2000
-23,26,0.001,2000
13,123,0.029,2000
47,55,0.001,2000
43,60,0.003,2000
20,-155,0.0,2000
1,113,0.002,2000
38,-27,0.002,2000
37,142,0.001,2000
34,-76,0.003,2000
15,102,0.036,2000
11,43,0.011,2000
-9,-48,0.002,2000
25,108,0.036,2000
58,25,0.004,2000
35,114,0.224,2000
37,131,0.0,2000
34,67,0.008,2000
15,-9,0.007,2000
49,99,0.0,2000
11,-4,0.027,2000
-9,112,0.071,2000
-32,152,0.001,2000
-19,-52,0.001,2000
53,47,0.008,2000
49,52,0.001,2000
48,1,0.016,2000
29,69,0.008,2000
25,74,0.059,2000
-19,25,0.0,2000
48,104,0.0,2000
-12,-77,0.062,2000
40,75,0.003,2000
39,-96,0.005,2000
36,70,0.025,2000
-19,170,0.001,2000
50,113,0.001,2000
12,28,0.006,2000
11,103,0.002,2000
-12,34,0.017,2000
59,44,0.001,2000
5,97,0.023,2000
39,49,0.026,2000
36,-107,0.001,2000
35,46,0.029,2000
12,-85,0.019,2000
30,-97,0.04,2000
-8,-50,0.002,2000
29,92,0.014,2000
7,32,0.007,2000
8,100,0.049,2000
54,40,0.024,2000
6,20,0.003,2000
-31,152,0.001,2000
17,-97,0.012,2000
-26,33,0.053,2000
8,105,0.007,2000
60,12,0.005,2000
41,58,0.003,2000
21,51,0.002,2000
18,83,0.048,2000
36,82,0.002,2000
17,48,0.002,2000
-6,-51,0.0,2000
42,124,0.148,2000
-16,-58,0.003,2000
-20,-55,0.001,2000
52,86,0.012,2000
54,81,0.001,2000
31,-6,0.014,2000
28,76,0.089,2000
27,-9,0.001,2000
8,15,0.003,2000
-16,21,0.0,2000
55,33,0.003,2000
31,43,0.003,2000
42,-114,0.003,2000
19,45,0.005,2000
18,-88,0.005,2000
33,130,0.024,2000
43,92,0.001,2000
45,121,0.007,2000
-4,153,0.001,2000
52,-109,0.0,2000
13,-84,0.003,2000
46,-71,0.03,2000
-14,40,0.015,2000
-15,-69,0.003,2000
57,42,0.012,2000
0,103,0.006,2000
52,2,0.033,2000
24,80,0.058,2000
-9,18,0.004,2000
34,118,0.279,2000
33,-115,0.001,2000
-5,130,0.001,2000
47,-118,0.0,2000
43,7,0.024,2000
-13,-47,0.001,2000
-24,-45,0.041,2000
43,24,0.018,2000
23,101,0.021,2000
38,1,0.004,2000
15,74,0.04,2000
47,108,0.01,2000
62,-6,0.001,2000
61,41,0.001,2000
-4,102,0.004,2000
49,127,0.008,2000
-8,110,0.285,2000
29,-4,0.0,2000
20,79,0.078,2000
-18,27,0.004,2000
53,19,0.038,2000
-3,106,0.009,2000
29,41,0.002,2000
44,120,0.011,2000
5,23,0.001,2000
38,78,0.019,2000
-22,-159,0.0,2000
48,140,0.0,2000
29,-102,0.002,2000
63,26,0.001,2000
40,47,0.03,2000
39,4,0.006,2000
36,50,0.019,2000
35,9,0.018,2000
16,53,0.0,2000
39,21,0.012,2000
50,8,0.092,2000
27,87,0.036,2000
29,96,0.0,2000
-22,-45,0.023,2000
41,120,0.047,2000
3,73,0.0,2000
53,103,0.003,2000
-35,-71,0.012,2000
-25,-56,0.009,2000
17,-101,0.005,2000
-21,-44,0.028,2000
8,77,0.114,2000
-30,28,0.029,2000
41,22,0.024,2000
-29,-59,0.005,2000
36,110,0.024,2000
17,44,0.014,2000
32,118,0.156,2000
-6,-79,0.012,2000
-7,18,0.007,2000
42,80,0.002,2000
41,-77,0.006,2000
51,25,0.011,2000
32,37,0.047,2000
4,46,0.004,2000
22,-98,0.014,2000
51,10,0.047,2000
32,-100,0.002,2000
-38,178,0.0,2000
8,-62,0.027,2000
19,25,0.001,2000
-1,-50,0.001,2000
33,94,0.0,2000
-5,19,0.03,2000
5,1,0.011,2000
46,-122,0.008,2000
42,1,0.003,2000
57,85,0.001,2000
33,11,0.01,2000
-5,-60,0.001,2000
-30,150,0.0,2000
-18,-52,0.002,2000
-15,-41,0.008,2000
22,79,0.063,2000
52,30,0.012,2000
13,29,0.005,2000
47,-115,0.0,2000
46,104,0.001,2000
24,116,0.086,2000
-14,-69,0.001,2000
33,-87,0.011,2000
47,30,0.017,2000
44,24,0.029,2000
19,85,0.101,2000
34,-87,0.011,2000
-4,36,0.015,2000
14,44,0.064,2000
44,-89,0.009,2000
62,43,0.0,2000
38,29,0.04,2000
35,105,0.054,2000
15,30,0.001,2000
14,-9,0.005,2000
10,6,0.016,2000
47,128,0.03,2000
61,45,0.0,2000
-33,18,0.001,2000
38,-112,0.001,2000
34,11,0.018,2000
49,123,0.003,2000
48,-54,0.001,2000
29,0,0.0,2000
22,-12,0.002,2000
16,123,0.004,2000
53,7,0.026,2000
49,12,0.055,2000
48,25,0.029,2000
26,81,0.361,2000
44,84,0.004,2000
5,-5,0.022,2000
38,106,0.014,2000
35,-100,0.001,2000
16,10,0.0,2000
53,-104,0.0,2000
12,5,0.045,2000
29,-98,0.057,2000
59,51,0.001,2000
40,19,0.02,2000
35,37,0.099,2000
16,25,0.001,2000
-8,39,0.012,2000
26,-77,0.001,2000
-32,29,0.03,2000
40,-94,0.002,2000
-17,-47,0.014,2000
16,-96,0.017,2000
50,44,0.005,2000
27,115,0.093,2000
3,37,0.001,2000
2,128,0.0,2000
-21,31,0.016,2000
51,106,0.001,2000
50,-101,0.001,2000
30,2,0.0,2000
7,-71,0.006,2000
3,-74,0.055,2000
-6,22,0.01,2000
30,113,0.161,2000
-35,147,0.001,2000
17,8,0.0,2000
-26,-52,0.008,2000
8,8,0.02,2000
55,56,0.005,2000
52,126,0.001,2000
51,53,0.002,2000
32,9,0.003,2000
31,50,0.023,2000
27,47,0.002,2000
4,26,0.001,2000
22,-102,0.024,2000
-16,-51,0.001,2000
21,105,0.034,2000
-1,129,0.0,2000
-36,139,0.011,2000
31,99,0.002,2000
46,23,0.01,2000
43,131,0.009,2000
22,41,0.011,2000
55,90,0.004,2000
-2,19,0.005,2000
-25,44,0.001,2000
57,97,0.001,2000
19,-90,0.009,2000
37,38,0.037,2000
-10,-76,0.017,2000
-2,126,0.001,2000
28,81,0.109,2000
-14,-48,0.002,2000
-34,19,0.062,2000
56,71,0.001,2000
37,-101,0.001,2000
34,107,0.051,2000
52,74,0.001,2000
-44,-64,0.001,2000
13,1,0.009,2000
47,-79,0.001,2000
9,-2,0.007,2000
46,84,0.006,2000
43,-82,0.004,2000
-34,-66,0.004,2000
-22,167,0.001,2000
0,14,0.001,2000
-23,45,0.003,2000
43,63,0.0,2000
19,97,0.03,2000
34,-115,0.0,2000
-24,27,0.003,2000
-43,-65,0.002,2000
58,54,0.002,2000
38,57,0.004,2000
35,133,0.012,2000
37,106,0.023,2000
15,2,0.002,2000
11,-1,0.014,2000
10,42,0.005,2000
5,-71,0.001,2000
1,-74,0.001,2000
38,-84,0.019,2000
49,23,0.02,2000
-28,-49,0.012,2000
2,32,0.02,2000
1,35,0.049,2000
16,79,0.064,2000
48,45,0.052,2000
26,101,0.034,2000
36,43,0.019,2000
12,33,0.016,2000
-42,-72,0.005,2000
-21,-49,0.024,2000
-12,23,0.001,2000
59,15,0.004,2000
39,76,0.017,2000
36,-6,0.022,2000
-7,142,0.001,2000
29,119,0.057,2000
7,123,0.033,2000
6,-58,0.012,2000
40,-122,0.007,2000
36,-119,0.041,2000
54,73,0.003,2000
50,48,0.002,2000
30,51,0.015,2000
26,58,0.007,2000
7,12,0.006,2000
3,17,0.002,2000
2,100,0.063,2000
8,82,0.014,2000
-21,27,0.001,2000
50,-97,0.001,2000
12,78,0.142,2000
45,20,0.026,2000
36,103,0.047,2000
-3,40,0.001,2000
30,77,0.232,2000
-27,30,0.016,2000
45,-95,0.003,2000
60,32,0.0,2000
21,-97,0.009,2000
32,46,0.018,2000
31,-107,0.001,2000
28,49,0.004,2000
8,44,0.006,2000
-16,34,0.005,2000
55,28,0.005,2000
51,65,0.001,2000
-3,134,0.001,2000
31,70,0.009,2000
28,-96,0.004,2000
27,75,0.064,2000
42,-73,0.033,2000
18,-63,0.003,2000
-1,21,0.004,2000
-5,-38,0.02,2000
66,64,0.001,2000
43,95,0.001,2000
45,88,0.003,2000
42,74,0.007,2000
22,69,0.001,2000
18,52,0.0,2000
55,94,0.001,2000
46,-114,0.003,2000
-11,-67,0.002,2000
-28,152,0.005,2000
-15,-62,0.001,2000
57,61,0.013,2000
56,-4,0.003,2000
52,-9,0.006,2000
33,67,0.007,2000
28,109,0.066,2000
9,25,0.003,2000
-11,-50,0.0,2000
-15,15,0.006,2000
56,43,0.007,2000
37,-81,0.011,2000
34,79,0.0,2000
44,65,0.001,2000
-52,-69,0.001,2000
43,-86,0.009,2000
-9,36,0.012,2000
20,55,0.002,2000
-30,-55,0.003,2000
47,54,0.001,2000
43,59,0.002,2000
-12,21,0.001,2000
37,141,0.067,2000
34,-79,0.015,2000
15,101,0.052,2000
11,42,0.004,2000
10,-69,0.041,2000
-9,-49,0.002,2000
25,107,0.039,2000
-13,20,0.001,2000
61,8,0.001,2000
58,26,0.004,2000
35,113,0.113,2000
37,126,0.01,2000
34,68,0.011,2000
15,-10,0.004,2000
49,102,0.0,2000
11,-5,0.018,2000
14,33,0.034,2000
-19,-53,0.001,2000
53,58,0.001,2000
49,51,0.0,2000
48,2,0.034,2000
29,72,0.146,2000
44,125,0.045,2000
25,73,0.043,2000
-19,28,0.004,2000
48,81,0.001,2000
-12,-76,0.031,2000
40,76,0.001,2000
39,-97,0.001,2000
36,71,0.008,2000
50,114,0.001,2000
-38,147,0.001,2000
-12,35,0.011,2000
59,43,0.001,2000
39,48,0.021,2000
36,-106,0.001,2000
35,45,0.033,2000
12,-84,0.005,2000
30,-96,0.009,2000
-8,-49,0.003,2000
29,91,0.004,2000
14,79,0.078,2000
7,31,0.006,2000
-17,41,0.001,2000
54,37,0.016,2000
53,110,0.001,2000
30,15,0.001,2000
-22,-43,0.031,2000
6,17,0.004,2000
17,-94,0.016,2000
-26,34,0.009,2000
8,106,0.008,2000
41,57,0.001,2000
21,46,0.005,2000
18,84,0.127,2000
36,83,0.001,2000
17,47,0.001,2000
-6,-50,0.004,2000
42,121,0.024,2000
-16,-57,0.002,2000
-20,-54,0.001,2000
52,87,0.001,2000
54,82,0.002,2000
31,-7,0.028,2000
27,-10,0.001,2000
8,16,0.016,2000
-16,22,0.001,2000
55,32,0.002,2000
31,42,0.002,2000
-2,-49,0.005,2000
19,52,0.002,2000
18,-91,0.003,2000
-29,32,0.032,2000
43,91,0.002,2000
45,124,0.025,2000
52,-108,0.001,2000
13,-85,0.013,2000
5,7,0.13,2000
46,-70,0.005,2000
-14,37,0.001,2000
57,41,0.019,2000
0,104,0.01,2000
-43,148,0.007,2000
24,105,0.045,2000
34,115,0.251,2000
33,-112,0.058,2000
47,-119,0.002,2000
44,29,0.023,2000
43,6,0.078,2000
23,-13,0.0,2000
-36,-69,0.0,2000
-24,-44,0.003,2000
43,23,0.024,2000
24,-81,0.002,2000
23,100,0.027,2000
20,-78,0.001,2000
38,2,0.002,2000
0,-75,0.002,2000
47,107,0.008,2000
61,44,0.001,2000
35,141,0.148,2000
-4,103,0.05,2000
49,130,0.003,2000
48,-89,0.004,2000
29,-5,0.001,2000
20,80,0.068,2000
-18,28,0.005,2000
53,14,0.016,2000
29,44,0.001,2000
44,121,0.006,2000
5,34,0.002,2000
38,83,0.001,2000
48,133,0.004,2000
63,25,0.001,2000
40,48,0.028,2000
39,3,0.018,2000
36,51,0.033,2000
35,0,0.062,2000
16,54,0.001,2000
26,-112,0.001,2000
59,7,0.001,2000
39,20,0.004,2000
17,96,0.096,2000
50,5,0.123,2000
27,86,0.14,2000
29,95,0.001,2000
41,119,0.039,2000
54,-127,0.0,2000
53,82,0.003,2000
30,-5,0.006,2000
-21,-45,0.012,2000
8,78,0.195,2000
-30,25,0.002,2000
41,21,0.031,2000
36,111,0.021,2000
17,43,0.019,2000
32,119,0.179,2000
-6,-78,0.014,2000
-7,17,0.007,2000
42,77,0.005,2000
41,-90,0.015,2000
51,16,0.027,2000
32,38,0.005,2000
4,47,0.002,2000
51,9,0.058,2000
32,-107,0.001,2000
8,-61,0.001,2000
45,143,0.0,2000
-1,-51,0.002,2000
33,93,0.0,2000
-5,18,0.012,2000
46,-117,0.003,2000
42,2,0.008,2000
-34,149,0.001,2000
6,12,0.011,2000
-44,-71,0.001,2000
-5,-61,0.0,2000
22,80,0.064,2000
52,31,0.019,2000
13,32,0.013,2000
47,-100,0.0,2000
-10,-67,0.002,2000
24,109,0.054,2000
20,-16,0.001,2000
56,83,0.0,2000
33,-84,0.105,2000
47,29,0.045,2000
44,25,0.029,2000
34,-86,0.022,2000
-4,37,0.03,2000
44,-88,0.02,2000
62,44,0.0,2000
38,30,0.023,2000
35,96,0.0,2000
15,29,0.001,2000
14,-8,0.003,2000
10,-13,0.016,2000
47,127,0.043,2000
-9,121,0.023,2000
61,48,0.002,2000
34,12,0.001,2000
49,30,0.011,2000
48,-53,0.001,2000
29,-1,0.001,2000
-13,-59,0.0,2000
-19,-45,0.002,2000
6,123,0.01,2000
49,11,0.044,2000
48,26,0.032,2000
26,82,0.257,2000
44,85,0.009,2000
40,125,0.07,2000
38,111,0.03,2000
35,-101,0.009,2000
53,-105,0.002,2000
12,6,0.034,2000
29,-99,0.002,2000
59,50,0.001,2000
40,20,0.024,2000
-11,150,0.001,2000
35,44,0.026,2000
16,26,0.001,2000
-8,40,0.02,2000
-32,30,0.025,2000
40,-93,0.002,2000
39,120,0.033,2000
50,41,0.007,2000
27,114,0.157,2000
26,35,0.001,2000
3,44,0.01,2000
-21,30,0.008,2000
51,105,0.001,2000
50,-100,0.0,2000
23,81,0.086,2000
7,-72,0.044,2000
3,-75,0.019,2000
-6,35,0.01,2000
30,114,0.218,2000
18,81,0.018,2000
45,0,0.017,2000
17,7,0.0,2000
-26,-55,0.01,2000
8,1,0.016,2000
41,-110,0.001,2000
55,55,0.006,2000
52,127,0.0,2000
51,60,0.002,2000
32,10,0.002,2000
31,49,0.039,2000
28,5,0.0,2000
27,46,0.002,2000
4,27,0.001,2000
-16,-50,0.003,2000
21,108,0.03,2000
-1,128,0.003,2000
31,98,0.003,2000
46,24,0.03,2000
43,130,0.027,2000
-4,144,0.002,2000
22,42,0.015,2000
55,89,0.001,2000
-2,20,0.003,2000
46,-89,0.001,2000
57,100,0.0,2000
37,37,0.036,2000
-2,131,0.0,2000
28,82,0.07,2000
-9,27,0.008,2000
-34,20,0.012,2000
56,72,0.001,2000
37,-106,0.001,2000
34,108,0.099,2000
52,75,0.001,2000
13,4,0.02,2000
9,-3,0.004,2000
46,81,0.001,2000
43,-83,0.022,2000
-34,-61,0.008,2000
0,15,0.0,2000
-23,48,0.018,2000
13,145,0.005,2000
43,62,0.001,2000
23,59,0.026,2000
34,-114,0.003,2000
-24,28,0.002,2000
-42,146,0.001,2000
44,-124,0.001,2000
38,58,0.003,2000
35,140,0.978,2000
37,105,0.014,2000
15,1,0.002,2000
11,-2,0.014,2000
10,39,0.054,2000
1,-75,0.012,2000
38,-87,0.009,2000
49,26,0.027,2000
14,19,0.002,2000
2,29,0.007,2000
1,38,0.001,2000
16,80,0.081,2000
48,46,0.002,2000
26,102,0.045,2000
40,97,0.002,2000
36,44,0.019,2000
38,139,0.002,2000
-22,-70,0.001,2000
50,107,0.001,2000
12,34,0.006,2000
-12,24,0.001,2000
59,14,0.005,2000
40,-8,0.039,2000
39,75,0.001,2000
36,-5,0.023,2000
35,72,0.022,2000
-7,141,0.001,2000
29,114,0.128,2000
7,122,0.003,2000
40,-121,0.001,2000
36,-118,0.001,2000
54,74,0.025,2000
50,45,0.004,2000
30,52,0.012,2000
26,55,0.001,2000
7,11,0.015,2000
2,97,0.001,2000
-20,31,0.01,2000
-21,26,0.001,2000
-3,-78,0.02,2000
50,-96,0.002,2000
12,79,0.154,2000
-7,-69,0.0,2000
45,19,0.019,2000
6,101,0.055,2000
18,109,0.012,2000
36,104,0.083,2000
-3,39,0.005,2000
-35,-67,0.001,2000
30,78,0.125,2000
-27,29,0.119,2000
45,-92,0.008,2000
60,33,0.0,2000
21,-86,0.005,2000
32,47,0.011,2000
31,-92,0.007,2000
8,37,0.033,2000
-16,35,0.026,2000
55,27,0.011,2000
-3,133,0.002,2000
31,69,0.006,2000
28,-95,0.001,2000
9,93,0.002,2000
27,74,0.042,2000
42,-72,0.032,2000
-1,36,0.078,2000
-5,-39,0.008,2000
66,61,0.0,2000
5,-6,0.031,2000
43,94,0.001,2000
45,87,0.003,2000
42,71,0.007,2000
22,70,0.033,2000
18,49,0.002,2000
55,93,0.009,2000
-11,-64,0.001,2000
-15,-63,0.001,2000
57,64,0.004,2000
37,73,0.002,2000
52,-8,0.011,2000
33,70,0.028,2000
28,110,0.069,2000
9,28,0.004,2000
-11,-51,0.001,2000
-15,18,0.001,2000
56,44,0.065,2000
34,80,0.0,2000
-4,-65,0.001,2000
44,66,0.006,2000
46,109,0.001,2000
43,-87,0.023,2000
24,53,0.0,2000
20,56,0.0,2000
-20,147,0.005,2000
-23,28,0.003,2000
47,53,0.002,2000
-47,-68,0.0,2000
1,115,0.001,2000
34,-78,0.009,2000
14,-83,0.002,2000
11,41,0.012,2000
10,-68,0.043,2000
-9,-50,0.001,2000
25,94,0.041,2000
-13,19,0.004,2000
61,7,0.001,2000
58,23,0.001,2000
37,125,0.001,2000
34,65,0.003,2000
15,-11,0.004,2000
49,101,0.0,2000
11,-6,0.014,2000
-19,-58,0.001,2000
53,57,0.014,2000
49,54,0.001,2000
48,3,0.34,2000
29,71,0.074,2000
44,126,0.088,2000
25,76,0.072,2000
-19,27,0.002,2000
48,82,0.001,2000
-12,-59,0.001,2000
40,69,0.041,2000
39,-98,0.001,2000
36,72,0.004,2000
50,111,0.0,2000
-7,140,0.002,2000
-12,36,0.006,2000
59,42,0.001,2000
39,47,0.015,2000
36,-105,0.002,2000
35,52,0.364,2000
30,-99,0.002,2000
-8,-48,0.005,2000
29,86,0.0,2000
7,30,0.007,2000
-17,40,0.015,2000
54,38,0.037,2000
30,16,0.001,2000
6,18,0.004,2000
17,-95,0.011,2000
64,19,0.0,2000
41,60,0.01,2000
21,45,0.005,2000
57,-1,0.001,2000
-6,-37,0.014,2000
42,122,0.052,2000
4,-75,0.084,2000
-16,-56,0.018,2000
-20,-53,0.001,2000
52,88,0.001,2000
54,87,0.02,2000
31,-8,0.051,2000
27,-11,0.001,2000
-16,23,0.003,2000
55,31,0.014,2000
31,41,0.001,2000
19,51,0.002,2000
18,-90,0.004,2000
33,132,0.045,2000
66,33,0.0,2000
-29,31,0.023,2000
43,90,0.004,2000
45,123,0.032,2000
42,43,0.028,2000
4,114,0.003,2000
13,-90,0.005,2000
46,-81,0.003,2000
-14,38,0.002,2000
57,44,0.002,2000
0,113,0.005,2000
24,106,0.029,2000
34,116,0.265,2000
33,-113,0.001,2000
-5,136,0.0,2000
47,-120,0.004,2000
43,5,0.03,2000
23,-14,0.0,2000
19,111,0.08,2000
-24,-51,0.047,2000
44,-83,0.002,2000
43,22,0.033,2000
58,12,0.005,2000
20,-77,0.017,2000
-37,-56,0.002,2000
0,-74,0.001,2000
47,106,0.0,2000
61,43,0.001,2000
-4,104,0.031,2000
49,129,0.002,2000
-8,112,0.261,2000
29,-10,0.002,2000
20,81,0.044,2000
-18,25,0.003,2000
53,13,0.012,2000
29,43,0.001,2000
44,122,0.011,2000
5,33,0.003,2000
-28,-59,0.011,2000
48,134,0.002,2000
29,-100,0.002,2000
63,24,0.003,2000
40,41,0.025,2000
39,2,0.001,2000
36,52,0.036,2000
35,-1,0.013,2000
59,6,0.005,2000
39,19,0.005,2000
17,95,0.021,2000
54,-9,0.001,2000
50,6,0.072,2000
27,85,0.11,2000
41,122,0.087,2000
53,81,0.002,2000
30,-4,0.002,2000
54,-111,0.0,2000
23,99,0.015,2000
-30,26,0.001,2000
41,24,0.015,2000
36,112,0.09,2000
32,120,0.273,2000
-6,-81,0.001,2000
-7,20,0.008,2000
42,78,0.002,2000
41,-91,0.011,2000
51,15,0.034,2000
32,39,0.002,2000
8,45,0.006,2000
4,48,0.002,2000
-3,-39,0.001,2000
51,0,0.331,2000
32,-106,0.006,2000
-29,-70,0.002,2000
-38,142,0.0,2000
-5,17,0.009,2000
46,-116,0.002,2000
42,-1,0.017,2000
57,87,0.0,2000
-2,120,0.009,2000
-5,-62,0.001,2000
-15,-39,0.029,2000
22,77,0.089,2000
52,32,0.014,2000
13,31,0.012,2000
47,-101,0.001,2000
46,102,0.0,2000
24,110,0.099,2000
-14,-71,0.017,2000
20,-15,0.001,2000
56,84,0.001,2000
-3,147,0.001,2000
33,-85,0.012,2000
47,44,0.002,2000
44,26,0.04,2000
34,-89,0.008,2000
-4,38,0.044,2000
44,-87,0.007,2000
62,41,0.001,2000
38,35,0.019,2000
35,95,0.0,2000
-27,153,0.004,2000
15,44,0.074,2000
49,144,0.001,2000
10,-12,0.018,2000
47,126,0.037,2000
61,47,0.003,2000
34,9,0.014,2000
15,-83,0.001,2000
49,29,0.023,2000
-19,-50,0.004,2000
-3,101,0.001,2000
48,27,0.026,2000
26,79,0.148,2000
44,86,0.016,2000
40,126,0.021,2000
38,112,0.031,2000
35,-102,0.001,2000
12,7,0.039,2000
29,-96,0.004,2000
59,49,0.001,2000
35,43,0.018,2000
16,27,0.001,2000
-8,33,0.003,2000
14,98,0.001,2000
-31,-70,0.003,2000
-32,31,0.001,2000
40,-92,0.003,2000
39,119,0.154,2000
16,-86,0.001,2000
50,42,0.006,2000
27,113,0.184,2000
-22,-48,0.032,2000
41,86,0.009,2000
3,43,0.003,2000
2,126,0.002,2000
-54,-68,0.001,2000
-21,29,0.086,2000
50,-103,0.001,2000
-35,-72,0.0,2000
45,42,0.022,2000
7,-73,0.042,2000
-6,36,0.015,2000
45,-1,0.003,2000
41,-124,0.001,2000
-29,-64,0.004,2000
-35,141,0.001,2000
17,10,0.001,2000
32,92,0.001,2000
-26,-54,0.03,2000
8,2,0.013,2000
41,-111,0.012,2000
55,54,0.004,2000
52,128,0.001,2000
51,59,0.017,2000
32,11,0.001,2000
31,48,0.017,2000
28,6,0.0,2000
27,45,0.002,2000
4,28,0.002,2000
-16,-49,0.008,2000
21,107,0.117,2000
18,-69,0.094,2000
-20,18,0.001,2000
31,97,0.002,2000
46,21,0.024,2000
43,129,0.012,2000
55,88,0.001,2000
-2,17,0.003,2000
-8,-79,0.011,2000
5,0,0.14,2000
46,-88,0.001,2000
43,146,0.002,2000
37,40,0.025,2000
-39,142,0.001,2000
-2,132,0.004,2000
28,83,0.037,2000
-10,15,0.007,2000
-14,-50,0.001,2000
-18,-67,0.009,2000
56,65,0.002,2000
37,-107,0.002,2000
34,105,0.04,2000
52,76,0.001,2000
13,3,0.02,2000
9,0,0.022,2000
46,82,0.001,2000
43,-76,0.02,2000
-14,-67,0.0,2000
-34,-60,0.045,2000
0,16,0.001,2000
37,-122,0.13,2000
-23,47,0.005,2000
43,61,0.001,2000
23,58,0.016,2000
-23,-64,0.003,2000
44,-123,0.019,2000
58,68,0.0,2000
38,63,0.003,2000
35,139,0.091,2000
37,108,0.011,2000
15,0,0.001,2000
11,-3,0.015,2000
10,40,0.057,2000
1,-72,0.001,2000
38,-86,0.008,2000
49,25,0.04,2000
-2,102,0.017,2000
2,30,0.007,2000
1,37,0.003,2000
48,47,0.002,2000
26,115,0.068,2000
40,98,0.004,2000
36,29,0.008,2000
38,140,0.015,2000
50,108,0.002,2000
12,35,0.011,2000
-12,25,0.004,2000
59,13,0.003,2000
39,74,0.003,2000
36,-4,0.036,2000
35,71,0.005,2000
-7,144,0.006,2000
29,113,0.157,2000
40,-120,0.001,2000
54,47,0.006,2000
50,46,0.008,2000
30,49,0.033,2000
26,56,0.003,2000
7,10,0.037,2000
2,98,0.006,2000
-21,25,0.0,2000
-3,-79,0.044,2000
50,-99,0.001,2000
12,80,0.189,2000
45,14,0.031,2000
6,102,0.054,2000
18,110,0.049,2000
36,105,0.037,2000
-3,34,0.041,2000
-27,32,0.02,2000
45,-93,0.038,2000
42,131,0.016,2000
60,34,0.001,2000
21,-87,0.004,2000
32,48,0.01,2000
-17,-42,0.005,2000
31,-93,0.004,2000
28,51,0.002,2000
8,38,0.053,2000
-16,36,0.084,2000
55,26,0.006,2000
31,20,0.001,2000
27,73,0.017,2000
42,-75,0.011,2000
4,-8,0.003,2000
18,-65,0.025,2000
-1,35,0.127,2000
-36,144,0.001,2000
66,62,0.0,2000
43,93,0.001,2000
45,82,0.002,2000
42,72,0.015,2000
22,75,0.099,2000
18,50,0.001,2000
6,3,0.099,2000
9,-66,0.005,2000
-10,124,0.002,2000
-11,-65,0.001,2000
-15,-60,0.0,2000
57,63,0.002,2000
37,76,0.001,2000
52,-7,0.01,2000
33,69,0.06,2000
28,111,0.055,2000
9,27,0.003,2000
-11,-48,0.008,2000
-33,148,0.0,2000
-15,17,0.003,2000
56,37,0.015,2000
34,77,0.003,2000
-4,-64,0.001,2000
44,67,0.001,2000
43,-112,0.003,2000
24,54,0.001,2000
-23,27,0.002,2000
1,118,0.002,2000
34,-81,0.019,2000
11,16,0.009,2000
10,-71,0.08,2000
25,93,0.045,2000
-13,18,0.008,2000
-32,116,0.024,2000
58,24,0.001,2000
37,128,0.352,2000
34,66,0.005,2000
49,104,0.0,2000
11,-7,0.01,2000
10,76,0.023,2000
-19,-59,0.001,2000
53,60,0.012,2000
49,53,0.001,2000
48,4,0.014,2000
29,66,0.001,2000
44,127,0.085,2000
25,75,0.075,2000
-19,22,0.001,2000
48,83,0.001,2000
-12,-58,0.0,2000
-32,-63,0.006,2000
40,70,0.055,2000
39,-99,0.001,2000
36,73,0.009,2000
50,112,0.0,2000
-7,139,0.001,2000
11,108,0.047,2000
59,41,0.003,2000
39,46,0.016,2000
36,-104,0.0,2000
35,51,0.047,2000
30,-98,0.004,2000
29,85,0.0,2000
7,29,0.005,2000
-17,39,0.006,2000
54,43,0.004,2000
30,13,0.001,2000
-9,147,0.002,2000
6,23,0.001,2000
8,79,0.021,2000
17,-92,0.031,2000
64,20,0.001,2000
-13,-48,0.001,2000
41,59,0.005,2000
